rva	name	subsystem	arg_type	note	callees
00413fe0	FUN_00413fe0	ai	unknown	re/analysis/bucket_ai_00407a40_00415880/0x00413fe0.md	00414028,00418560
00416250	FUN_00416250	ai	unknown	re/analysis/bucket_ai_00415d00_00452ea0/0x00416250.md	00408af0,0040e350,00414570,004148b0,00414a70,00414c30,00414f00,00415020,004150e0,00415220,00415880,00415d00,00415e20,00416060,004161e0,00416a2d,00426c00,00443080,00443440,0046d4a0,0046d6a0,0046d6d0,005cc55c,005cc72c,005cc9b0,005ccac4,005ccd6c,005cd09c,005cd0e0,007f0ff4,007f0ff8
00416a30	FUN_00416a30	ai	unknown	re/analysis/bucket_ai_00415d00_00452ea0/0x00416a30.md	0040e350,00414570,004148b0,00414a70,00414c30,00414f00,00415020,004150e0,00415220,00415880,00415d00,00415e20,00416060,004161e0,00416250,0041717d,00426c00,00443080,00443440
00417180	FUN_00417180	ai	unknown	re/analysis/ai_update/0x00417180.md	00414030,00472650,005cc32c,0063bd90,007f0ff8,007f1008
00417640	FUN_00417640	ai	unknown	re/analysis/ai_update/0x00417640.md	00418560,00426c00,00452160,00452ea0,00452eb0,0046d4a0,0046d570,0046d6d0,004c3ac0,005cc568,005cc72c,005ccad0
00417da0	FUN_00417da0	ai	unknown	re/analysis/ai_update/0x00417da0.md	00407a40,0040e350,00414570,004148b0,00414a70,00414c30,00414f00,00415020,004150e0,00415220,00415880,00416060,004161e0,00416250,00417cf0,00418560,00426c00,00443080,00443440,0046d6a0,004a2c48
0047c160	sub_0047c160	camera	unknown	re/analysis/bucket_powerups_camera_particle_0044d5e0_004b4140/0x0047c160.md	0047bb10,004c0ed0,004c1b40,006c1228,006c27a8,006c2fa8,006c2fe8
0041d870	sub_0041d870	hud	unknown	re/analysis/hud_ingame_promote_c2/0x0041d870.md	0040dfc0,0041c0c0,0041d410,0042f500,0063ba8c,0063cab8,0063d298,0063d558,007f0fd0
0041e850	sub_0041e850	hud	unknown	re/analysis/hud_ingame_promote_c2/0x0041e850.md	0040dfc0,0041e630,0042f6a0,0063ba8c,0063d7e0
0047a020	FUN_0047a020	vehicle	unknown	re/analysis/bucket_vehicle_00453f30_00482030/0047a020.md	00426e10,00440bc0,00478cb0,0047b9b0,004b6520,00644158,00644378,006bf1c8,006bf1cc,006bf1d0,006bf1d4
0042c280	FUN_0042c280	vehicle	unknown	re/analysis/promote_c2_vehicle_lowrva/0x0042c280.md	0042bf30,0042c29a
004331a0	FUN_004331a0	vehicle	unknown	re/analysis/promote_c2_vehicle_lowrva/0x004331a0.md	004248b0,00424920,0042d3a0,00432080,00433237,0067e844,0067e914,0067e9f8,0067ea08,0067ea6c,0067ebb0,0067ebb4,0067ebb8,0067ebbc,0067ebc8,0067ebcc,0067ebd0,0067ec20,0067ec24,0067eca4,0067ecac
00448700	FUN_00448700	vehicle	unknown	re/analysis/skeleton_prep_render/00448700.md	004464c0,00448702,00448718
004927c0	FUN_004927c0	vehicle	unknown	re/analysis/skeleton_prep_boot_winmain_a/004927c0.md	00492977,00771980,007f0a40,007f0f2c,007f1044,007f1045,007f1046,007f1047,007f10dc,007f10dd,007f10de,007f10df,007f1504,007f1505,007f1506,007f1507,007f159c,007f159d,007f159e,007f159f
00402fb0	FUN_00402fb0	hud	unknown	re/analysis/promote_c1_low_ab1/0x00402fb0.md	00402fb7,00402fbc,00402fc9,00402fd0,00402fe2,00402ff8,0040300e,00427e00,004a2c48,005cc56c,00636afc
00428760	FUN_00428760	hud	unknown	re/analysis/promote_c1_low_ab1/0x00428760.md	00403160,00428610,00428762,00428787
0041de80	FUN_0041de80	hud	unknown	re/analysis/frontend_hud_dispatcher_ae2/0x0041de80.md	0041d410,0041dec0,0041ded0,007f1a1c
0041e630	FUN_0041e630	hud	unknown	re/analysis/frontend_hud_dispatcher_ae2/0x0041e630.md	0041e850
00427ca0	FontText_HudInit	hud	unknown	re/analysis/hud_promote_c2_b/0x00427ca0.md	00427880,0042a6b0,00552b60,00556cc0,00556d70,00556e90
00427620	FontText_HudShutdown	hud	unknown	re/analysis/hud_promote_c2_b/0x00427620.md	004c5930,00552b90,00555830,00556cd0,00556e40
00427680	FontText_ComputeScreenXY	hud	unknown	re/analysis/hud_promote_c2_b/0x00427680.md	0042b8b0,0042b8c0,005554d0,0067d838
00427ff0	FontText_DrawTextRotated	hud	unknown	re/analysis/hud_promote_c2_b/0x00427ff0.md	00427680,00427780,004277a0,00552750,00552840,00552d10,00552d70,00552df0,00556ca0,00556e90,007d3ff8
00555360	FUN_00555360	hud	unknown	re/analysis/font_ctx_promote_ae4/0x00555360.md	004c5890,004cc820,00555368,0055537e,00555393,005553a1,005553a4,005553b7,005553cf,005553e4,00555406,00555413,00555416,00555421,00555423,0055542d,00555431,005554c0,00555910,00623e94,00623e98,00623e9c,00623ea0,007d3ff8,007dc7a0,007dc7c4
005554d0	FUN_005554d0	hud	unknown	re/analysis/promote_c2_hud_ingame/0x005554d0.md	00554940,005549fc
00556ca0	FUN_00556ca0	hud	unknown	re/analysis/font_atlas_promote_ae5/0x00556ca0.md	00427e00,00428293,00556cb0
00556d70	FUN_00556d70	hud	unknown	re/analysis/font_atlas_promote_ae5/0x00556d70.md	004c5a60,00556d7e,00556d97,00556db2,00556dc7,00556dce,00556de3,00556de8,00556df4,00556e00,00556e06,00556e90,00557110,007d3ff8
005551d0	FUN_005551d0	hud	unknown	re/analysis/font_ctx_promote_ae4/0x005551d0.md	00554940,005551e3,005551f4,005551f7,005551fa,00555216,00555218,0055521e,00555224,0055522a,00555230,00555239,0055523f,00555245,0055524e,00555258,00555271,005c4ad0,007d3ff8
00554940	LAB_00554940	hud	unknown	re/analysis/bucket_sky_worldobj_dbg_video_hud_00484280_00555910/00554940.md	00552d10,00552da0,00552df0,00552e40,00554a45,005551c0,005554d0,005c4d30,005cc320,007d3ff8
00555910	LAB_00555910	hud	unknown	re/analysis/bucket_sky_worldobj_dbg_video_hud_00484280_00555910/00555910.md	005551d0,00555903,00555905,00555906,00555907,0055590f,00555926,0055592e,0055595f,007d3ff8
0042bf30	FUN_0042bf30	vehicle	unknown	re/analysis/promote_c2_vehicle_lowrva/0x0042bf30.md	0042bfa0,0067ea5c,0067eab0,0067eab4,0067eab8,0067eabc,0067eac0,0067eac8,0067eacc,0067ead0,0067ead4
00496900	thunk_FUN_00497450	vehicle	unknown	re/analysis/bucket_vehicle_004922e0_0057c500/0x00496900.md	00432080,00497450,0049746e,007e96fc
00411350	Replay::TimeFormat	vehicle	unknown	re/analysis/promote_c2_vehicle_lowrva/0x00411350.md	004113a6,004a2c48
00411530	Replay::GetTimeAtIdx	vehicle	unknown	re/analysis/promote_c2_vehicle_lowrva/0x00411530.md	00411350,00411570
00411870	Replay::LapFinish	vehicle	unknown	re/analysis/promote_c2_vehicle_lowrva/0x00411870.md	00411ade,00426c00,0042f6a0,0046d4a0,00482860,004829d0,00483a30,004987b0,005cc948,005cc94c,005f29c8,005f29d0,0063bb04,0063bb0c,0063bb10,0063bb14,0063bb18,0063bb1c,0063bb20,0063bb2c,007f0ff4,007f1008
00411ae0	Ghost::PlaybackTick	vehicle	unknown	re/analysis/promote_c2_vehicle_lowrva/0x00411ae0.md	00411cd0,0041a9b0,0041ad00,0042f6a0,00482c10,0063bb0c,0063bb10,0063bb1c,0063bb24,007f1038,007f1079,007f107a
00411d90	Replay::CreateOrLoad	vehicle	unknown	re/analysis/promote_c2_vehicle_lowrva/0x00411d90.md	00411350,00411750,00411f29,00426c00,004299d0,0042f6a0,00430820,00482900,00482930,00483d10,005f29d0,0063bb04,0063bb08,0063bb10,0063bb14,0063bb18,0063bb2c
00482930	Replay::New	vehicle	unknown	re/analysis/bucket_vehicle_004820e0_00485420/00482930.md	00482860,00482900,0048294b,00482963,00482966,0048296c,00482976,0048297e,0048298c,00482997,004829aa,004829b1,004829c6,004a2c48,007d3ff8
004829d0	Replay::WriteFrame	vehicle	unknown	re/analysis/bucket_vehicle_004820e0_00485420/004829d0.md	004829e0,004829f6,00482a1e,00482a2a,00482a33,00482a5e,00482a66,00482aa0,00482aa4,00482aac,00482abc,00482ac0,00482ad0,00546b10
00482c10	Replay::ReadFrame	vehicle	unknown	re/analysis/bucket_vehicle_004820e0_00485420/00482c10.md	00482ae0,00482c2a,00482c50,00482cb0,00482cd0,00483a00,00483a2f,004c51a0,005cc574,005cc8f4,005cc908,005cc94c
00483d10	Replay::Load	vehicle	unknown	re/analysis/bucket_vehicle_004820e0_00485420/00483d10.md	00482930,00483d20,00483d60,00483d6e,00483d80,00483dd0,00483de0,00483e40,00483e48,00483e70,00483e80,00483ec0,00483ec4,004cc230
005540d0	FontCanvas_Init	hud	unknown	re/analysis/font_sys_promote_ae3/0x005540d0.md	004cc820,00553f40,00623e8c,00623e90,007d3ff8,007dc77c
00408af0	FUN_00408af0	ai	unknown	re/analysis/bucket_ai_00407a40_00415880/0x00408af0.md	00407a40,00408aff,00415220,00415880,00416250,00416a30,00417da0
00414030	FUN_00414030	ai	unknown	re/analysis/bucket_ai_00407a40_00415880/0x00414030.md	00413fe0,0041405f,00417180
004148b0	FUN_004148b0	ai	unknown	re/analysis/bucket_ai_00407a40_00415880/0x004148b0.md	0040e470,00414a2b,00414a68,00416250,00442cc0,0046d4a0,004a2c48,005cc35c,005cd0a0,005cd0a4,005cd0a8,005d757c,005f2dd8,007f1008
00414a70	FUN_00414a70	ai	unknown	re/analysis/bucket_ai_00407a40_00415880/0x00414a70.md	00408a50,0040e370,0040e470,00414300,00414c2e,00416250,00416a30,00417da0,00426bb0,0046d4a0,0046d510,0046d6d0,004c3ac0,005cc348,005cd0ac,005d757c
00414c30	FUN_00414c30	ai	unknown	re/analysis/bucket_ai_00407a40_00415880/0x00414c30.md	00414300,00414490,00414ef0,00416250,00416a30,00417da0,0041f030,00442cc0,0046d4a0,00484c70,0048a630,004c3ac0,005cc32c,005cc950,005cc9f4,005ccac0,005ccac8,005cd0b0,005cd0b4,005d757c
00414f00	FUN_00414f00	ai	unknown	re/analysis/bucket_ai_00407a40_00415880/0x00414f00.md	00415011,00416250,00417da0,00452160,00452ea0,00452eb0,0046c7b0,0046d4a0,0046d570,0046d6d0,004c3ac0,005cc32c,005cc348,005cc564,005cc72c,00684dac
00415020	FUN_00415020	ai	unknown	re/analysis/bucket_ai_00407a40_00415880/0x00415020.md	0040e470,004150d6,00416250,00417da0,00442cc0,005cc320,005cd088,005d757c,007f1008
004150e0	FUN_004150e0	ai	unknown	re/analysis/bucket_ai_00407a40_00415880/0x004150e0.md	0041518f,00416250,00416a30,00417da0,004a2c48,007f1a9c,007f9a9c
00415220	FUN_00415220	ai	unknown	re/analysis/bucket_ai_00407a40_00415880/0x00415220.md	00408af0,00415190,00415200,00415733,0041582a,00416250,00416a30,00417da0,00442cc0,00455b40,0045a0f0,0046d6d0,00472650,004a2c48,004c3ac0,005cc320,005cc32c,005cc55c,005cc730,005cc950,005cc9b0,005cc9c8,005cc9e0,005cd0b0,005cd0b8,005cd0bc,005cd0c0,007f1008,007f103c,007f1a14
00415880	FUN_00415880	ai	unknown	re/analysis/bucket_ai_00407a40_00415880/0x00415880.md	00408a50,00408af0,0040e470,00415860,00415b68,00415cf0,00416250,00416a30,00417da0,00426bb0,0046c7b0,0046cbb0,0046cc10,0046d510,0046d6d0,004a2c48,004c3ac0,005cc318,005cc31c,005cc32c,005cc950,005cc9c0,005ccd04,005cd0ac,005f2fc0,007f0fd0,007f1008
00415d00	FUN_00415d00	ai	unknown	re/analysis/bucket_ai_00415d00_00452ea0/0x00415d00.md	00415e18,00443d10,0046d4a0,0046d510,004c3bf0,005cc320,005cc564,005d757c
00416060	FUN_00416060	ai	unknown	re/analysis/bucket_ai_00415d00_00452ea0/0x00416060.md	004161de,00443d10,004a2c48,004c3bf0,005cc320,005cc564,005d757c,007f1a9c,007f9a9c
004161e0	FUN_004161e0	ai	unknown	re/analysis/bucket_ai_00415d00_00452ea0/0x004161e0.md	00416224,00443dc0,0046d4a0
00417cf0	FUN_00417cf0	ai	unknown	re/analysis/ai_update_d2/0x00417cf0.md	00417730,00417cff,00417d04,00417d0a,00417d12,00417d28,00417d34,00417d3e,0046d4a0,005cc320,005cc33c,005cd0ec,005cd0fc
00443080	FUN_00443080	ai	unknown	re/analysis/bucket_ai_00415d00_00452ea0/0x00443080.md	00416250,00443084
00443440	FUN_00443440	ai	unknown	re/analysis/bucket_ai_00415d00_00452ea0/0x00443440.md	004233e0,00443300,00443d0c,004671a0,004b55a0,005cc320,005cc32c,005cc33c,005cc35c,005cc56c,005cc574,005ccac4,005cd050,005cd09c,005ce034,005d757c,007f1a58
0046d4a0	FUN_0046d4a0	ai	unknown	re/analysis/bucket_ai_00452eb0_004c3df0/0046d4a0.md	0046d4cd
0046d510	FUN_0046d510	ai	unknown	re/analysis/bucket_ai_00452eb0_004c3df0/0046d510.md	0046d563,004c3df0,00614708
0046d6a0	FUN_0046d6a0	ai	unknown	re/analysis/bucket_ai_00452eb0_004c3df0/0046d6a0.md	0046d6c3,005cd0d8,005cd0dc
0046d6d0	FUN_0046d6d0	ai	unknown	re/analysis/bucket_ai_00452eb0_004c3df0/0046d6d0.md	0046d6f3,005cd0d8,005cd0dc
00452160	FUN_00452160	ai	unknown	re/analysis/bucket_ai_00415d00_00452ea0/0x00452160.md	00414f00,00452167,00684dac
00452ea0	FUN_00452ea0	ai	unknown	re/analysis/bucket_ai_00415d00_00452ea0/0x00452ea0.md	00414f00,00417640,00452eaa
00452eb0	FUN_00452eb0	ai	unknown	re/analysis/bucket_ai_00452eb0_004c3df0/00452eb0.md	00414f00,00417640,00452eb6,005cc32c,005cc72c,00684de0
004b5240	FUN_004b5240	vehicle	unknown	re/analysis/bucket_vehicle_004922e0_0057c500/0x004b5240.md	004b524a,004b5256
004b65a0	thunk_FUN_004b68e0	vehicle	unknown	re/analysis/bucket_vehicle_004922e0_0057c500/0x004b65a0.md	004b68e0,004b68e5,007d3e4c
004b5580	FUN_004b5580	vehicle	unknown	re/analysis/bucket_vehicle_004922e0_0057c500/0x004b5580.md	004b5560,004b5584
004b5320	FUN_004b5320	vehicle	unknown	re/analysis/bucket_vehicle_004922e0_0057c500/0x004b5320.md	004b5300,004b5335
00476cb0	FUN_00476cb0	vehicle	unknown	re/analysis/bucket_vehicle_00453f30_00482030/00476cb0.md	007dc57c
00476c10	FUN_00476c10	vehicle	unknown	re/analysis/bucket_vehicle_00453f30_00482030/00476c10.md	00613294,007dc57c
00474d60	FUN_00474d60	vehicle	unknown	re/analysis/bucket_vehicle_00453f30_00482030/00474d60.md	00474d30,004e66d0
004b3bf0	FUN_004b3bf0	vehicle	unknown	re/analysis/bucket_vehicle_004922e0_0057c500/0x004b3bf0.md	004b3bff,004c0e50,004cc160,004cc230,004cc5e0
004b3e40	FUN_004b3e40	vehicle	unknown	re/analysis/bucket_vehicle_004922e0_0057c500/0x004b3e40.md	004b3e54,004cc160,004cc230,004cc5e0
004b65b0	thunk_FUN_004b68f0	vehicle	unknown	re/analysis/bucket_vehicle_004922e0_0057c500/0x004b65b0.md	004b68f0,004b6931
004548a0	FUN_004548a0	vehicle	unknown	re/analysis/bucket_vehicle_00453f30_00482030/004548a0.md	00454170,004547c0,004548e0,00454a20,00688020,00688240,006882f0
0046e9e0	FUN_0046e9e0	vehicle	unknown	re/analysis/vehicle_dynamics/0046e9e0.md	0040e350,0046d700,004c4670,004c4680,005cc320,005cc328,005cc32c,005cc348,005cc35c,005cc948,005ccd08,005cd03c,005cd04c,005cd0fc,005ce268,005cea80,005d757c,00613108
00442cc0	FUN_00442cc0	ai	unknown	re/analysis/bucket_ai_00415d00_00452ea0/0x00442cc0.md	00415190,00415200,00442cd6,005d757c
00414300	FUN_00414300	ai	unknown	re/analysis/bucket_ai_00407a40_00415880/0x00414300.md	0041448d,00414a70,00414c30,0046d510,004c3b30,005cc320,005cc558,005d757c
00484c70	FUN_00484c70	ai	unknown	re/analysis/bucket_ai_00452eb0_004c3df0/00484c70.md	00414c30,00484c81,00484cf0,006dccb8,006e70d8
00443d10	FUN_00443d10	ai	unknown	re/analysis/bucket_ai_00415d00_00452ea0/0x00443d10.md	00443db5,004a2c48,007f1a9c,007f9a9c
00443dc0	FUN_00443dc0	ai	unknown	re/analysis/bucket_ai_00415d00_00452ea0/0x00443dc0.md	00416230,00443300,00444b5a,004671a0,004a2c48,004b55a0,004c3bf0,004c3c60,005cc320,005cc564,005cc9a0,005cd050,005ce034,007f1a9c,007f9a9c
0046cc10	FUN_0046cc10	ai	unknown	re/analysis/bucket_ai_00452eb0_004c3df0/0046cc10.md	00415880,0046cc38,004a2c48
00443300	FUN_00443300	ai	unknown	re/analysis/bucket_ai_00415d00_00452ea0/0x00443300.md	00443431,005cc320,005d757c
004233e0	FUN_004233e0	ai	unknown	re/analysis/ai_update_d3/0x004233e0.md	00443440,005ccac4,005ccad0,005ccae0,005cd09c,005cd324
004c3df0	FUN_004c3df0	ai	unknown	re/analysis/bucket_ai_00452eb0_004c3df0/004c3df0.md	0046d510,004c3e1a,007d3ff8,007d3ffc
00415200	FUN_00415200	ai	unknown	re/analysis/bucket_ai_00407a40_00415880/0x00415200.md	0041521f,00415220,00442cc0,005d757c
0045a0f0	FUN_0045a0f0	ai	unknown	re/analysis/bucket_ai_00452eb0_004c3df0/0045a0f0.md	00415220,004568d0,0045a10a,0068ba00
00415190	FUN_00415190	ai	unknown	re/analysis/bucket_ai_00407a40_00415880/0x00415190.md	0040e470,004151f8,00415220,00442cc0,005d757c
00455b40	FUN_00455b40	ai	unknown	re/analysis/bucket_ai_00452eb0_004c3df0/00455b40.md	00415220,00455b4d,006885e0
0041f030	FUN_0041f030	ai	unknown	re/analysis/ai_update_d3/0x0041f030.md	00414c30,0063dc38
0048a630	FUN_0048a630	ai	unknown	re/analysis/bucket_ai_00452eb0_004c3df0/0048a630.md	00414c30,0048a6e8
0040e180	FUN_0040e180	vehicle	unknown	re/analysis/promote_c2_vehicle_lowrva/0x0040e180.md	0040e330,0046c7b0,0046cbb0,0046d4a0,004c3ac0
00442df0	FUN_00442df0	vehicle	unknown	re/analysis/promote_c2_vehicle_lowrva/0x00442df0.md	00442df6
0046cbb0	FUN_0046cbb0	vehicle	unknown	re/analysis/vehicle_damage_d2/0x0046cbb0.md	0040e180,00410d10,004645c0
004922e0	FUN_004922e0	vehicle	unknown	re/analysis/bucket_vehicle_004922e0_0057c500/0x004922e0.md	0040e350,0040e470,00410d10,004922e7,004922f6,00492305,00492311,007f1058,007f105c,007f1064,007f1068,007f106c,007f1a14
00405890	FUN_00405890	vehicle	unknown	re/analysis/promote_c2_vehicle_lowrva/0x00405890.md	004058a9,00410d10,0063a5d0,0063a5d4,007f0fd0
00423b20	FUN_00423b20	vehicle	unknown	re/analysis/promote_c2_vehicle_lowrva/0x00423b20.md	00423b30,004248b0
00429660	FUN_00429660	hud	unknown	re/analysis/localization_d2/0x00429660.md	0040dc80,0040dc90,00427e00,00429620,0042c7c0,0042f500,0063b910,0067ea64,007f0fd0,007f1a18,007f1a1c
00429300	FUN_00429300	hud	unknown	re/analysis/localization_d2/0x00429300.md	00429306,00429620
0041a250	FUN_0041a250	hud	unknown	re/analysis/leaderboard_d3/0x0041a250.md	004039e0,0041c180,004a2c48,004c13e0,004c1480,004c51a0,005cd074,0063c614,0063c624
0041b540	FUN_0041b540	hud	unknown	re/analysis/leaderboard_d3/0x0041b540.md	0040b930,0040b970,0040b9a0,0040ba00,0040ba60,0041af50,0063c878,0063c88c,0063c890,0063c894,0063c898,0063c8a0,0063c8a4,0063c8b4,0063c8b8,0063c8bc,0063c8c0,0063c8c8,0063c8d0,0063caa0,0063cab0
0041c090	FUN_0041c090	hud	unknown	re/analysis/leaderboard_d3/0x0041c090.md	0040b930,0041b7a0,0063cab8,0063cd90,0063cda0
0041c180	FUN_0041c180	hud	unknown	re/analysis/leaderboard_d3/0x0041c180.md	004077e0,004c13e0,004c1480,004c51a0,005cc320,005cd074,0063cda8,0063cdb8
0041cc50	FUN_0041cc50	hud	unknown	re/analysis/leaderboard_d3/0x0041cc50.md	0040b540,0040b930,0040b970,0040b9a0,0040ba00,0041b540,0041c410,0063cdc0,0063cdd4,0063cde8,0063cdf8,0063ce08,0063ce20,0063d270
0041d830	FUN_0041d830	hud	unknown	re/analysis/leaderboard_d3/0x0041d830.md	0040b540,0040b930,0041c090,0041ce00,0063d278,0063d288,0063d298,0063d558
0041d930	FUN_0041d930	hud	unknown	re/analysis/leaderboard_d3/0x0041d930.md	004c13e0,004c1480,004c51a0,005cc564,005cd118,005cd228,005cd22c,0063d580,0063d584,0063d588,007f100c
0041dca0	FUN_0041dca0	hud	unknown	re/analysis/leaderboard_d3/0x0041dca0.md	0041dc30,004c13e0,004c1480,004c51a0,005cc31c,005cc320,005cc574,005ccac8,005d757c,0063d5a8,0063d5e4,0063d5ec,007f101c
0041e6c0	FUN_0041e6c0	hud	unknown	re/analysis/leaderboard_d3/0x0041e6c0.md	0040e350,0041e1e0,0041e4b0,004c13e0,004c1480,004c51a0,005cc348,005cd118,0063d7c0,0063d7d8,0063d7dc
004715a0	FUN_004715a0	ai	unknown	re/analysis/bucket_ai_00452eb0_004c3df0/004715a0.md	00426e10,0047177c,0047ce40
004809e0	VehicleRespawnTeleport	vehicle	unknown	re/analysis/vehicle_promote_c2_b/004809e0.md	
0046dc20	VehicleOOBDebugDraw	vehicle	unknown	re/analysis/vehicle_update_d3/0046dc20.md	0040e350
0047eb30	VehiclePhysicsWorldStep	vehicle	unknown	re/analysis/vehicle_promote_c2_b/0047eb30.md	
00470c70	FUN_00470c70	vehicle	unknown	re/analysis/vehicle_update/00470c70.md	00408a50,0040e340,0040e350,0040e370,0040e470,00413c70,00422fd0,0042fe70,00443080,00467350,0046c7b0,0046da80,0046dc20,0046f6c0,00470670,004709a0,00470fe0,0047eb30,00480720,004809e0,00480b70,004a2c48,004c3ac0,005cc320,005cc35c,005ccd08,005cd058,005ce6f4,005cea80,005ceaac,005d757c,007e9de0,007e9de4,007ea1e4,007ea5e4,007f0f64,007f0f68,007f0f6c,007f0f90,007f0fd0,007f0fd4,007f0fd8,007f1018,007f1038,007f19b8,007f1a18
00413c70	FUN_00413c70	vehicle	unknown	re/analysis/promote_c2_vehicle_lowrva/0x00413c70.md	00413caa,005d757c,0063bc60,0063bc68
0042fe70	FUN_0042fe70	vehicle	unknown	re/analysis/promote_c2_vehicle_lowrva/0x0042fe70.md	0042fe75,0067ea80
00480720	VehicleRespawnPlace	vehicle	unknown	re/analysis/vehicle_promote_c2_b/00480720.md	
00469aa0	VehicleContactScanUpdate	vehicle	unknown	re/analysis/vehicle_promote_c2_b/00469aa0.md	0040e350,00468d80,004694e0,004c3d90
0042c510	FUN_0042c510	vehicle	unknown	re/analysis/promote_c2_vehicle_lowrva/0x0042c510.md	00423b40,00423b60,00423b80,00423ba0,00423bc0,00423c40,00423cc0,00423d50,00423dd0,00423e60,00423ee0,00423f60,00423ff0,00424070,0042c7be,005f76cc,005f76e8,005f7704,005f7790,005f77ac,005f77c8,005f7838,005f7854,005f78ac,0067e9fc,0067ea08,0067ebc8,0067ebcc,0067ebd0,0067ec20,007f0fd0
00419760	FUN_00419760	vehicle	unknown	re/analysis/vehicle_damage_d4/0x00419760.md	00413c70,00418a30,00418de0,0041976d,00419774,00419788,0041979a,004197a3,004197ad,004197b6,004197bf,004661a0,004922e0,005f3298,0063bf30,0063bfd8,0063c018,0063c028,0063c04c,0063c06c,007f1a14,007f1a1c
00485360	FUN_00485360	vehicle	unknown	re/analysis/bucket_vehicle_004820e0_00485420/00485360.md	00485370,006fa0f8
00485370	FUN_00485370	vehicle	unknown	re/analysis/bucket_vehicle_004820e0_00485420/00485370.md	00485360,006e87b8
00485420	FUN_00485420	vehicle	unknown	re/analysis/bucket_vehicle_004820e0_00485420/00485420.md	004694e0,00485340,00485380,0048542e,00485438,0048543e,0048544a,00485450,00485454
00485340	FUN_00485340	vehicle	unknown	re/analysis/bucket_vehicle_004820e0_00485420/00485340.md	00485356,006e71c4,006e71cc
004177b0	FUN_004177b0	ai	unknown	re/analysis/ai_path_following/0x004177b0.md	00407a20,00408ad0,00417730,00418860,00443080,00454a30,0046dd80,0046dd90,00472650,005cc31c,005cc328,005cc564,005cc574,005cc8f0,005cc8f4,005cc948,005cc950,005cc9a4,005f30a0,005f3180,007f0ff8,007f1008
00444ff0	FUN_00444ff0	ai	unknown	re/analysis/ai_path_following/0x00444ff0.md	00408a50,004173e0,00418560,004430e0,00443210,00444b60,004a2c48,005cc32c,005cc340,005cc9b8,005ccd6c,005ce03c,007f1a54,007f1a68,007f1a6c,007f1a78,007f1a7c,007f1a80,007f1a84,007f1a8c,007f1a90,007f1a94,007f1a98
